"86","-0.2","43.4","May 30, 2018 at 2:45 PM","43.7","42.6","42.7","156","7.336","168,643","42.9","DESCO"
"87","0","16.6","May 30, 2018 at 2:45 PM","16.9","16.5","16.6","240","7.02","420,390","16.6","DESHBANDHU"
"88","0.1","14.6","May 30, 2018 at 2:45 PM","14.8","14.6","14.7","79","2.574","175,899","14.6","DHAKABANK"
"89","-1.2","19.7","May 30, 2018 at 2:45 PM","20.4","19.2","19.2","15","0.095","4,805","20.4","DHAKAINS"
"90","1","100.3","May 30, 2018 at 2:45 PM","102.9","99","101.1","586","22.32","221,330","100.1","DOREENPWR"
"91","-1","207.1","May 30, 2018 at 2:45 PM","210.2","205","207","126","2.43","11,691","208","DSHGARME"
"92","-0.6","18.2","May 30, 2018 at 2:45 PM","18.8","18","18","337","11.59","631,985","18.6","DSSL"
"93","1.7","37.9","May 30, 2018 at 2:45 PM","38.3","37","37","54","0.257","6,837","35.3","DULAMIACOT"
"94","-0.3","117.2","May 30, 2018 at 2:45 PM","118","116.8","117.7","122","4.719","40,231","118","DUTCHBANGL"
"95","-1.5","26.8","May 30, 2018 at 2:45 PM","27","26.6","27","17","0.052","1,950","28.5","EASTERNINS"
"96","-0.2","20.3","May 30, 2018 at 2:45 PM","20.6","19.8","19.9","34","1.183","57,905","20.1","EASTLAND"
"97","-4.2","1,331.7","May 30, 2018 at 2:45 PM","1,421","1,320","1,337.5","2,252","78.063","56,649","1,341.7","EASTRNLUB"
"98","-0.4","35.8","May 30, 2018 at 2:45 PM","36","35.4","35.5","130","47.357","1,316,385","35.9","EBL"
"99","0.3","8.3","May 30, 2018 at 2:45 PM","8.4","8","8.4","10","0.139","16,795","8.1","EBL1STMF"
"100","-0.1","5.9","May 30, 2018 at 2:45 PM","6","5.8","5.9","13","0.188","31,878","6","EBLNRBMF"
"101","-0.5","172.4","May 30, 2018 at 2:45 PM","174.8","172.1","172.5","91","1.294","7,493","173","ECABLES"
"102","-0.3","47.2","May 30, 2018 at 2:45 PM","48.2","47.1","47.1","126","2.995","62,823","47.4","EHL"
"103","0.4","12.2","May 30, 2018 at 2:45 PM","12.7","12","12.2","47","0.348","28,237","11.8","EMERALDOIL"
"104","0.4","31.1","May 30, 2018 at 2:45 PM","31.7","30.7","31","209","5.654","180,821","30.6","ENVOYTEX"
"105","0.1","15.8","May 30, 2018 at 2:45 PM","16.1","15.7","15.9","394","16.109","1,011,441","15.8","ETL"
"106","0","6.7","May 30, 2018 at 2:45 PM","6.7","6.7","6.7","6","0.069","10,293","6.7","EXIM1STMF"
"107","-0.4","11.5","May 30, 2018 at 2:45 PM","11.8","11.3","11.4","380","11.613","999,980","11.8","EXIMBANK"
"108","0","6.3","May 30, 2018 at 2:45 PM","6.4","6.2","6.3","130","2.563","406,637","6.3","FAMILYTEX"
"109","-0.1","16.8","May 30, 2018 at 2:45 PM","17.2","16.6","16.8","192","4.48","264,697","16.9","FARCHEM"
"110","-0.2","7.2","May 30, 2018 at 2:45 PM","7.4","7.2","7.3","62","0.608","83,669","7.5","FAREASTFIN"
"111","0.4","69.9","May 30, 2018 at 2:45 PM","70.9","68.1","70","162","7.939","113,626","69.6","FAREASTLIF"
"112","-0.1","11","May 30, 2018 at 2:45 PM","11.4","11","11","168","3.997","358,531","11.1","FASFIN"
"113","0","5.4","May 30, 2018 at 2:45 PM","5.5","5.4","5.4","43","0.939","173,717","5.4","FBFIF"
"114","-0.2","9.3","May 30, 2018 at 2:45 PM","9.5","9.3","9.3","63","1.056","112,803","9.5","FEDERALINS"
"115","0.2","15.2","May 30, 2018 at 2:45 PM","15.4","15.1","15.3","87","1.744","114,712","15.1","FEKDIL"
"116","-0.7","35.4","May 30, 2018 at 2:45 PM","36.6","35.1","35.2","679","14.783","413,122","35.9","FINEFOODS"
"117","-0.1","7","May 30, 2018 at 2:45 PM","7.1","6.9","6.9","17","0.167","23,810","7","FIRSTFIN"
"118","-0.2","10.9","May 30, 2018 at 2:45 PM","11.1","10.9","10.9","158","5.302","482,760","11.1","FIRSTSBANK"
"119","-0.3","30","May 30, 2018 at 2:45 PM","30.9","29.8","30.2","747","26.601","877,031","30.5","FORTUNE"
"120","0","15.3","May 30, 2018 at 2:45 PM","15.5","15.3","15.3","138","4.639","302,372","15.3","FUWANGCER"
"121","0","17","May 30, 2018 at 2:45 PM","17.3","16.9","17","323","10.576","619,058","17","FUWANGFOOD"
"122","0","14.5","May 30, 2018 at 2:45 PM","14.7","14.5","14.5","62","0.709","48,663","14.5","GBBPOWER"
"123","-1","389.9","May 30, 2018 at 2:45 PM","396.7","389","389","541","8.033","20,516","390","GEMINISEA"
"124","0.1","8.5","May 30, 2018 at 2:45 PM","8.7","8.5","8.5","373","19.77","2,306,850","8.4","GENNEXT"
"125","2.1","40.4","May 30, 2018 at 2:45 PM","41.6","38.8","40","2,222","219.852","5,446,582","37.9","GHAIL"
"126","0.1","38.2","May 30, 2018 at 2:45 PM","38.9","38.2","38.3","36","0.834","21,795","38.2","GHCL"
"127","-4.7","1,402.2","May 30, 2018 at 2:45 PM","1,429","1,400","1,400.2","35","0.564","402","1,404.9","GLAXOSMITH"
"128","--","12.8","May 30, 2018 at 2:45 PM","0","0","0","0","0","0","12.8","GLOBALINS"
"129","0.2","10.1","May 30, 2018 at 2:45 PM","10.1","9.9","10.1","92","1.06","105,849","9.9","GOLDENSON"
"130","-4","426.3","May 30, 2018 at 2:45 PM","428.8","424","424","966","66.619","155,972","428","GP"
"131","-0.4","37.9","May 30, 2018 at 2:45 PM","38.7","37.8","37.8","151","7.002","183,737","38.2","GPHISPAT"
"132","1.2","68.1","May 30, 2018 at 2:45 PM","69.9","68","68","69","0.991","14,398","66.8","GQBALLPEN"
"133","0","16.5","May 30, 2018 at 2:45 PM","16.7","16.5","16.5","15","0.917","55,435","16.5","GRAMEENS2"
"134","-0.2","9.3","May 30, 2018 at 2:45 PM","9.8","9","9.1","12","0.713","76,750","9.3","GREENDELMF"
"135","-0.4","59.5","May 30, 2018 at 2:45 PM","61.6","59.1","60.8","39","0.818","13,660","61.2","GREENDELT"
"136","-0.2","16.8","May 30, 2018 at 2:45 PM","17.1","16.7","16.8","148","3.985","235,797","17","GSPFINANCE"
"137","-0.7","54.5","May 30, 2018 at 2:45 PM","55.3","54","54","57","0.41","7,496","54.7","HAKKANIPUL"
"138","-0.7","345.8","May 30, 2018 at 2:45 PM","349.9","345.2","346","98","2.36","6,821","346.7","HEIDELBCEM"
"139","0.2","26.2","May 30, 2018 at 2:45 PM","26.8","26.1","26.4","381","13.046","496,296","26.2","HFL"
"140","-1.2","42.1","May 30, 2018 at 2:45 PM","44.4","41.5","41.6","1,602","56.69","1,320,559","42.8","HRTEX"
"141","0","37.3","May 30, 2018 at 2:45 PM","37.5","37","37.1","30","0.402","10,780","37.1","HWAWELLTEX"
"142","-3.1","258.6","May 30, 2018 at 2:45 PM","265","257.4","257.4","351","17.939","68,742","260.5","IBNSINA"
"143","-0.5","123.6","May 30, 2018 at 2:45 PM","126","123.1","124","309","5.346","43,149","124.5","ICB"
"144","0.2","10","May 30, 2018 at 2:45 PM","10","9.9","10","2","0.015","1,500","9.8","ICB2NDNRB"
"145","0","6","May 30, 2018 at 2:45 PM","6","6","6","2","0.006","1,000","6","ICB3RDNRB"
"146","0","7.6","May 30, 2018 at 2:45 PM","7.7","7.5","7.6","6","0.191","25,150","7.6","ICBAGRANI1"
"147","0.2","8","May 30, 2018 at 2:45 PM","8.1","7.9","7.9","15","0.163","20,500","7.7","ICBAMCL2ND"
"148","-0.1","6.7","May 30, 2018 at 2:45 PM","6.8","6.6","6.6","10","0.085","12,650","6.7","ICBEPMF1S1"
"149","0.1","4.8","May 30, 2018 at 2:45 PM","4.9","4.7","4.9","48","0.451","94,065","4.8","ICBIBANK"
"150","-0.1","8.2","May 30, 2018 at 2:45 PM","8.2","8.2","8.2","1","0.004","500","8.3","ICBSONALI1"
"151","0.1","67.8","May 30, 2018 at 2:45 PM","68","67.5","67.9","156","5.77","85,116","67.8","IDLC"
"152","-0.4","112.7","May 30, 2018 at 2:45 PM","114.8","112","112.3","1,198","81.896","724,740","112.7","IFADAUTOS"
"153","0","12.7","May 30, 2018 at 2:45 PM","12.8","12.6","12.7","207","6.807","537,046","12.7","IFIC"
"154","0","5.7","May 30, 2018 at 2:45 PM","5.7","5.6","5.7","21","0.381","66,791","5.7","IFIC1STMF"
"155","0","7.4","May 30, 2018 at 2:45 PM","7.4","7.3","7.4","8","0.202","27,370","7.4","IFILISLMF1"
"156","0.1","14.8","May 30, 2018 at 2:45 PM","15","14.7","14.9","160","7.137","480,473","14.8","ILFSL"
"157","1.8","28","May 30, 2018 at 2:45 PM","29.1","27.5","28.4","94","0.298","10,556","26.6","IMAMBUTTON"
"158","0.3","17.4","May 30, 2018 at 2:45 PM","17.6","17.3","17.5","231","6.806","390,025","17.2","INTECH"
"159","-2.6","51.8","May 30, 2018 at 2:45 PM","55.9","50.6","52","5,589","217.453","4,055,045","54.6","INTRACO"
"160","-0.2","30.9","May 30, 2018 at 2:45 PM","31.7","30.8","31","143","2.834","91,503","31.2","IPDC"
"161","0","22.7","May 30, 2018 at 2:45 PM","23.6","22.5","22.6","331","11.411","500,198","22.6","ISLAMIBANK"
"162","0.1","15.2","May 30, 2018 at 2:45 PM","15.4","15.2","15.3","44","0.76","49,836","15.2","ISLAMICFIN"
"163","0.3","26.1","May 30, 2018 at 2:45 PM","26.7","25.7","26.2","33","1.042","39,650","25.9","ISLAMIINS"
"164","1.1","19.7","May 30, 2018 at 2:45 PM","20.3","19","20.2","61","0.554","28,796","19.1","ISNLTD"
"165","-0.6","32.9","May 30, 2018 at 2:45 PM","34","32.7","32.7","141","2.598","78,411","33.3","ITC"
"166","-0.2","15.1","May 30, 2018 at 2:45 PM","15.4","15","15","126","2.644","174,796","15.2","JAMUNABANK"
"167","1.6","184.6","May 30, 2018 at 2:45 PM","198","181.5","184.6","108","6.477","34,757","183","JAMUNAOIL"
"168","0.5","15.1","May 30, 2018 at 2:45 PM","15.7","14","15","28","0.243","16,169","14.5","JANATAINS"
"169","1.1","179.4","May 30, 2018 at 2:45 PM","183.9","178.5","178.9","458","9.126","50,295","177.8","JMISMDL"
"170","9","148.1","May 30, 2018 at 2:45 PM","150","145.2","150","9","0.041","275","141","JUTESPINN"
"171","0","13.4","May 30, 2018 at 2:45 PM","13.5","13.1","13.2","23","0.165","12,381","13.2","KARNAPHULI"
"172","7.3","172.5","May 30, 2018 at 2:45 PM","174.4","170.1","172","147","1.695","9,826","164.7","KAY&QUE"
"173","0.2","16.1","May 30, 2018 at 2:45 PM","16.5","16","16.2","187","5.054","311,720","16","KBPPWBIL"
"174","-0.5","56.4","May 30, 2018 at 2:45 PM","57.4","56","56.2","142","1.558","27,436","56.7","KDSALTD"
"175","-0.1","9.9","May 30, 2018 at 2:45 PM","10","9.8","9.8","481","18.847","1,902,831","9.9","KEYACOSMET"
"176","4.6","375","May 30, 2018 at 2:45 PM","378","374.5","378","13","0.146","388","373.4","KOHINOOR"
"177","1.5","59.8","May 30, 2018 at 2:45 PM","61.2","58.1","60","1,324","59.161","986,580","58.5","KPCL"
"178","0.1","9","May 30, 2018 at 2:45 PM","9.3","9","9.2","45","0.381","41,838","9.1","KPPL"
"179","0.2","26.2","May 30, 2018 at 2:45 PM","26.4","26","26.4","624","28.262","1,078,319","26.2","LANKABAFIN"
"180","-0.5","85","May 30, 2018 at 2:45 PM","89.1","83.9","84.8","2,157","72.794","840,722","85.3","LEGACYFOOT"
"181","-0.7","54.7","May 30, 2018 at 2:45 PM","56","54.5","54.6","482","17.123","310,996","55.3","LHBL"
"182","6.2","511.8","May 30, 2018 at 2:45 PM","533.9","507","512","339","4.7","9,050","505.8","LIBRAINFU"
"183","6.1","1,244.5","May 30, 2018 at 2:45 PM","1,256","1,242.7","1,244.6","97","2.289","1,837","1,238.5","LINDEBD"
"184","-0.1","8","May 30, 2018 at 2:45 PM","8.1","8","8","14","7.018","875,000","8.1","LRGLOBMF1"
"185","0.2","9.2","May 30, 2018 at 2:45 PM","9.4","9.1","9.3","242","8.512","918,946","9.1","MAKSONSPIN"
"186","-0.1","17.8","May 30, 2018 at 2:45 PM","18.1","17.8","17.8","17","0.257","14,420","17.9","MALEKSPIN"
"187","-38","1,162.2","May 30, 2018 at 2:45 PM","1,170","1,160","1,160","28","0.164","141","1,198","MARICO"
"188","0.5","37.7","May 30, 2018 at 2:45 PM","38","36","38","44","0.956","25,846","37.5","MATINSPINN"
"189","0","8.6","May 30, 2018 at 2:45 PM","8.6","8.5","8.6","45","2.022","235,205","8.6","MBL1STMF"
"190","1.3","28","May 30, 2018 at 2:45 PM","29.5","27.9","28.3","50","0.325","11,504","27","MEGCONMILK"
"191","0.1","94.5","May 30, 2018 at 2:45 PM","95.3","93.3","93.3","21","0.262","2,770","93.2","MEGHNACEM"
"192","0.8","56.8","May 30, 2018 at 2:45 PM","57.3","56.2","57","22","0.303","5,330","56.2","MEGHNALIFE"
"193","1.6","25.3","May 30, 2018 at 2:45 PM","25.9","24.1","25.2","76","1.4","54,221","23.6","MEGHNAPET"
"194","-0.8","17","May 30, 2018 at 2:45 PM","17.8","16.9","17","783","52.987","3,087,203","17.8","MERCANBANK"
"195","-0.5","24.9","May 30, 2018 at 2:45 PM","25.8","24.3","24.8","100","2.482","98,100","25.3","MERCINS"
"196","0","10.4","May 30, 2018 at 2:45 PM","10.8","10.4","10.4","287","6.775","637,606","10.4","METROSPIN"
"197","-0.1","14.9","May 30, 2018 at 2:45 PM","15.3","14.9","15","88","1.162","77,000","15.1","MHSML"
"198","1.5","80.5","May 30, 2018 at 2:45 PM","81","79","81","44","0.681","8,472","79.5","MICEMENT"
"199","0","25.8","May 30, 2018 at 2:45 PM","26","25.7","25.7","20","0.133","5,165","25.7","MIDASFIN"
"200","-1.3","46.5","May 30, 2018 at 2:45 PM","49","46.2","46.8","2,109","91.392","1,923,281","48.1","MIRACLEIND"
"201","0.5","21.6","May 30, 2018 at 2:45 PM","21.9","20.9","21.3","32","0.438","20,282","20.8","MITHUNKNIT"
"202","1.5","100.6","May 30, 2018 at 2:45 PM","101.5","98.7","101.5","386","16.141","162,464","100","MJLBD"
"203","18.7","202.5","May 30, 2018 at 2:45 PM","209","196","209","5","0.02","100","190.3","MODERNDYE"
"204","-5","153.1","May 30, 2018 at 2:45 PM","160.4","152.5","153.3","2,311","119.771","766,149","158.3","MONNOCERA"
"205","-42.9","2,209.7","May 30, 2018 at 2:45 PM","2,325.1","2,180","2,182.5","687","11.678","5,215","2,225.4","MONNOSTAF"
"206","0.7","186.3","May 30, 2018 at 2:45 PM","189","184.2","186","125","3.912","21,043","185.3","MPETROLEUM"
"207","0.3","30.8","May 30, 2018 at 2:45 PM","30.9","30.2","30.8","143","8.896","289,878","30.5","MTB"
"208","-1.8","51.1","May 30, 2018 at 2:45 PM","54.1","50.6","50.6","2,302","128.81","2,442,615","52.4","NAHEEACP"
"209","-1.7","146.9","May 30, 2018 at 2:45 PM","147.4","145.5","145.5","31","0.464","3,160","147.2","NATLIFEINS"
"210","1.6","67.8","May 30, 2018 at 2:45 PM","69","67.6","69","309","12.351","181,407","67.4","NAVANACNG"
"211","-0.2","9.7","May 30, 2018 at 2:45 PM","9.9","9.6","9.7","526","29.051","2,976,741","9.9","NBL"
"212","--","15.7","May 30, 2018 at 2:45 PM","0","0","0","0","0","0","15.7","NCCBANK"
"213","0","7.5","May 30, 2018 at 2:45 PM","7.5","7.4","7.5","4","0.149","20,000","7.5","NCCBLMF1"
"214","0","14.2","May 30, 2018 at 2:45 PM","14.3","14","14.1","153","2.325","164,370","14.1","NFML"
"215","0.1","37.7","May 30, 2018 at 2:45 PM","37.8","37.2","37.7","21","0.169","4,503","37.6","NHFIL"
"216","0.4","29.4","May 30, 2018 at 2:45 PM","29.8","27.6","29.8","4","0.06","2,028","29.4","NITOLINS"
"217","--","14.5","May 30, 2018 at 2:45 PM","0","0","0","0","0","0","14.5","NLI1STMF"
"218","7.9","314.3","May 30, 2018 at 2:45 PM","323.9","308","313.4","2,047","24.582","77,755","305.5","NORTHERN"
"219","0","17.5","May 30, 2018 at 2:45 PM","17.7","17.1","17.2","33","0.233","13,283","17.2","NORTHRNINS"
"220","-0.5","77.2","May 30, 2018 at 2:45 PM","78.5","77","77","157","2.559","32,950","77.5","NPOLYMAR"
"221","0.4","610.2","May 30, 2018 at 2:45 PM","613.5","606.8","610.2","157","4.433","7,254","609.8","NTC"
"222","-1","105.9","May 30, 2018 at 2:45 PM","109.5","105.5","105.9","590","12.478","116,652","106.9","NTLTUBES"
"223","-0.1","15.3","May 30, 2018 at 2:45 PM","15.7","15.2","15.2","261","7.924","511,201","15.3","NURANI"
"224","-0.3","15.7","May 30, 2018 at 2:45 PM","16.1","15.6","15.7","286","8.296","525,979","16","OAL"
"225","-1.8","44.3","May 30, 2018 at 2:45 PM","46.6","44","44.2","616","20.314","447,054","46","OIMEX"
"226","0.5","242.8","May 30, 2018 at 2:45 PM","246","242","242.4","170","4.542","18,614","241.9","OLYMPIC"
"227","-0.5","17.1","May 30, 2018 at 2:45 PM","17.8","17","17","118","6.856","394,609","17.5","ONEBANKLTD"
"228","-0.3","50.4","May 30, 2018 at 2:45 PM","51.4","50.3","50.4","177","3.385","66,927","50.7","ORIONINFU"
"229","0","41.6","May 30, 2018 at 2:45 PM","42.1","41.4","41.6","43","1.174","28,155","41.6","ORIONPHARM"
"230","-1.1","34.5","May 30, 2018 at 2:45 PM","35.9","34.2","34.3","278","3.522","100,772","35.4","PADMALIFE"
"231","4.4","233.2","May 30, 2018 at 2:45 PM","241.9","230","236.3","176","7.215","30,738","231.9","PADMAOIL"
"232","0","13.3","May 30, 2018 at 2:45 PM","13.4","13.2","13.2","11","0.044","3,330","13.2","PARAMOUNT"
"233","0.3","17.4","May 30, 2018 at 2:45 PM","18.1","17.1","17.3","672","19.267","1,086,410","17","PDL"
"234","0","23.5","May 30, 2018 at 2:45 PM","24.2","23.5","23.5","334","14.772","620,928","23.5","PENINSULA"
"235","-0.3","19.5","May 30, 2018 at 2:45 PM","19.5","19.3","19.3","13","0.278","14,257","19.6","PEOPLESINS"
"236","0.2","6.4","May 30, 2018 at 2:45 PM","6.7","6.3","6.7","22","0.276","43,057","6.5","PF1STMF"
"237","-8.9","443.6","May 30, 2018 at 2:45 PM","459.9","441","445","641","13.222","29,410","453.9","PHARMAID"
"238","-1.6","23.8","May 30, 2018 at 2:45 PM","24","23.5","24","4","0.036","1,510","25.6","PHENIXINS"
"239","-0.5","30.9","May 30, 2018 at 2:45 PM","31.2","30.6","30.9","73","4.577","148,220","31.4","PHOENIXFIN"
"240","-0.1","6","May 30, 2018 at 2:45 PM","6.1","6","6","7","0.112","18,709","6.1","PHPMF1"
"241","0.1","26.4","May 30, 2018 at 2:45 PM","27","26.3","26.9","42","0.494","18,588","26.8","PIONEERINS"
"242","0.2","9.3","May 30, 2018 at 2:45 PM","9.4","9.1","9.4","75","1.002","107,949","9.2","PLFSL"
"243","0.1","5.8","May 30, 2018 at 2:45 PM","5.8","5.7","5.8","39","1.378","238,397","5.7","POPULAR1MF"
"244","3.4","89","May 30, 2018 at 2:45 PM","89.8","85.8","89.7","247","6.172","70,384","86.3","POPULARLIF"
"245","0.1","46.4","May 30, 2018 at 2:45 PM","47","45.8","46","62","1.726","37,244","45.9","POWERGRID"
"246","0.3","25.2","May 30, 2018 at 2:45 PM","25.5","24.8","25","46","0.472","18,724","24.7","PRAGATIINS"
"247","-0.7","95.2","May 30, 2018 at 2:45 PM","97","95","95","46","0.897","9,390","95.7","PRAGATILIF"
"248","-0.2","11.2","May 30, 2018 at 2:45 PM","11.5","11.1","11.2","190","8.836","783,735","11.4","PREMIERBAN"
"249","-3.5","75.1","May 30, 2018 at 2:45 PM","75.2","75","75.2","5","0.014","185","78.7","PREMIERCEM"
"250","-0.2","10.9","May 30, 2018 at 2:45 PM","11.1","10.8","10.8","70","0.885","80,858","11","PREMIERLEA"
"251","-0.2","6.8","May 30, 2018 at 2:45 PM","6.9","6.7","6.7","17","0.208","30,617","6.9","PRIME1ICBA"
"252","-0.4","17.6","May 30, 2018 at 2:45 PM","18","17.5","17.5","129","8.693","488,954","17.9","PRIMEBANK"
"253","-0.1","8.9","May 30, 2018 at 2:45 PM","9","8.8","8.8","22","0.271","30,510","8.9","PRIMEFIN"
"254","-0.1","17.2","May 30, 2018 at 2:45 PM","17.2","16.9","16.9","10","0.093","5,400","17","PRIMEINSUR"
"255","0.3","45.5","May 30, 2018 at 2:45 PM","49.7","45.3","45.9","101","1.432","31,350","45.6","PRIMELIFE"
"256","-0.6","26","May 30, 2018 at 2:45 PM","27.3","25.9","26","380","11.743","446,072","26.6","PRIMETEX"
"257","--","50.5","May 30, 2018 at 2:45 PM","0","0","0","0","0","0","50.5","PROGRESLIF"
"258","--","17.2","May 30, 2018 at 2:45 PM","0","0","0","0","0","0","17.2","PROVATIINS"
"259","0.3","43.4","May 30, 2018 at 2:45 PM","44.1","43","43.8","277","19.394","444,416","43.5","PTL"
"260","-0.2","22.2","May 30, 2018 at 2:45 PM","22.3","22","22.2","58","0.957","43,219","22.4","PUBALIBANK"
"261","-0.1","13.8","May 30, 2018 at 2:45 PM","13.9","13.7","13.7","26","0.473","34,300","13.8","PURABIGEN"
"262","-0.4","60.2","May 30, 2018 at 2:45 PM","61.4","60.1","60.4","265","4.023","66,338","60.8","QUASEMIND"
"263","-4","53.1","May 30, 2018 at 2:45 PM","57.4","52.8","52.9","2,111","110.525","2,020,614","56.9","QUEENSOUTH"
"264","-0.6","144.8","May 30, 2018 at 2:45 PM","148","143.8","144","123","1.889","12,987","144.6","RAHIMAFOOD"
"265","-11.8","325.3","May 30, 2018 at 2:45 PM","341","323.4","325","866","19.107","57,704","336.8","RAHIMTEXT"
"266","0.2","43","May 30, 2018 at 2:45 PM","43.1","42.8","43","127","2.027","47,183","42.8","RAKCERAMIC"
"267","0.4","128.4","May 30, 2018 at 2:45 PM","131.4","127.5","129.9","74","2.037","15,699","129.5","RANFOUNDRY"
"268","-0.2","17.1","May 30, 2018 at 2:45 PM","17.6","17","17.1","339","8.958","519,265","17.3","RDFOOD"
"269","-2.8","1,670.1","May 30, 2018 at 2:45 PM","1,704.9","1,670","1,670","74","1.861","1,110","1,672.8","RECKITTBEN"
"270","0.2","17","May 30, 2018 at 2:45 PM","17.3","16.8","17","222","4.95","288,939","16.8","REGENTTEX"
"271","0","10.4","May 30, 2018 at 2:45 PM","10.4","10.3","10.4","6","0.157","15,131","10.4","RELIANCE1"
"272","1","48.6","May 30, 2018 at 2:45 PM","49.4","48","49.4","88","5.98","122,881","48.4","RELIANCINS"
"273","-3.5","1,230.9","May 30, 2018 at 2:45 PM","1,235","1,227.3","1,227.3","135","6.808","5,526","1,230.8","RENATA"
"274","1.6","591.7","May 30, 2018 at 2:45 PM","613.7","591","592.5","402","3.785","6,275","590.9","RENWICKJA"
"275","-0.3","23.1","May 30, 2018 at 2:45 PM","23.5","22.8","23","31","0.24","10,304","23.3","REPUBLIC"
"276","0.1","12.1","May 30, 2018 at 2:45 PM","12.4","12.1","12.2","169","3.079","250,828","12.1","RNSPIN"
"277","-0.4","51.3","May 30, 2018 at 2:45 PM","52.6","51.1","51.1","318","7.322","141,014","51.5","RSRMSTEEL"
"278","-1.1","37.1","May 30, 2018 at 2:45 PM","38.6","37","37.1","329","6.075","161,614","38.2","RUPALIBANK"
"279","0","16.4","May 30, 2018 at 2:45 PM","16.6","16.4","16.4","22","0.456","27,814","16.4","RUPALIINS"
"280","-0.3","57.9","May 30, 2018 at 2:45 PM","59.4","57.5","57.9","342","13.568","233,561","58.2","RUPALILIFE"
"281","0.7","18.9","May 30, 2018 at 2:45 PM","19.4","18.3","18.9","1,400","68.975","3,665,462","18.2","SAFKOSPINN"
"282","0.2","25","May 30, 2018 at 2:45 PM","25.3","24.7","25","382","11.37","454,067","24.8","SAIFPOWER"
"283","-0.2","13.9","May 30, 2018 at 2:45 PM","14.3","13.8","13.8","178","4.764","339,456","14","SAIHAMCOT"
"284","0.2","19.7","May 30, 2018 at 2:45 PM","20.2","19.2","19.9","73","1.936","98,207","19.7","SAIHAMTEX"
"285","-0.2","31.5","May 30, 2018 at 2:45 PM","32.2","31.5","31.5","110","3.428","108,376","31.7","SALAMCRST"
"286","-0.1","26.1","May 30, 2018 at 2:45 PM","26.5","26","26.2","193","11.358","433,484","26.3","SALVOCHEM"
"287","1.1","50.2","May 30, 2018 at 2:45 PM","50.3","47.5","50.2","284","2.218","45,395","49.1","SAMATALETH"
"288","-2.2","68.7","May 30, 2018 at 2:45 PM","71.5","68.1","68.2","132","1.885","27,139","70.4","SAMORITA"
"289","0","26.5","May 30, 2018 at 2:45 PM","27","26.3","26.9","92","1.265","47,332","26.9","SANDHANINS"
